
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||','||'COLUMN_NAME'||','||'POSITION'||','||'R_OWN
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,DELETE_RULE

CON.OWNER||','||CON.TABLE_NAME||','||CON.CONSTRAINT_NAME||','||COL.COLUMN_NAME||','||COL.POSITION||','||CON.R_OWNER||','||RCON.TABLE_NAME||','||RCOL.COLUMN_NAME||','||NVL(CON.DELETE_RULE,'NOACTION')
CFUSER,SORTIE,FK_SORTIE_ASSET,ASSET_ID,1,CFUSER,CF_INV_ASSETS,ASSET_ID,NO ACTION
CFUSER,SORTIE,FK_SORTIE_SYS,SYS_ID,1,CFUSER,CF_INV_SYSTEMS,SYS_ID,NO ACTION
CORE_MAINT,LU_CODE,FK_LU_CODE_TYPE,CODE_TYPE_ID,1,CORE_MAINT,LU_CODE_TYPE,CODE_TYPE_ID,NO ACTION
CORE_MAINT,MAINT_EVENTS,FK_ASSET_ID,ASSET_ID,1,INVENTORY,INV_ASSETS,ASSET_ID,NO ACTION
CORE_MAINT,MAINT_LABOR,FK_MAINT_REPAIRS,REPAIR_ID,1,CORE_MAINT,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_MAINT,MAINT_RR_PARTS,FK_LABOR_ID,LABOR_ID,1,CORE_MAINT,MAINT_LABOR,LABOR_ID,NO ACTION
CORE_MAINT,MAINT_RR_PARTS,FK_PART_REM,PART_REM,1,INVENTORY,INV_ASSETS,ASSET_ID,NO ACTION
CORE_MAINT,MAINT_RR_PARTS,FK_PART_REP,PART_REP,1,INVENTORY,INV_ASSETS,ASSET_ID,NO ACTION
CORE_MAINT,MAINT_RR_PARTS,FK_REPAIR_ID_2,REPAIR_ID,1,CORE_MAINT,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_TABLES,AUX_ASSETS_SW,AAW_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,AUX_ASSETS_SW,AAW_ISE_FK,SW_ID,1,CORE_TABLES,INV_SOFTWARE,SW_ID,NO ACTION
CORE_TABLES,AUX_ASSETS_TCTO,AAO_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,AUX_ASSETS_TCTO,AAO_ITO_FK,TCTO_ID,1,CORE_TABLES,INV_TCTO,TCTO_ID,NO ACTION
CORE_TABLES,AUX_EVENT_SW,AEW_ISE_FK,SW_ID,1,CORE_TABLES,INV_SOFTWARE,SW_ID,NO ACTION
CORE_TABLES,AUX_EVENT_SW,AEW_MET_FK,EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,AUX_MDS_LOC,AUX_MDS_LOC,LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,AUX_MDS_LOC,AUX_MDS_LOC_MDS_ID_FK,MDS_ID,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,AUX_PMC,APC_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,AUX_PMC,APC_LCE_FK,PMC_CODE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,AUX_SYS_CONTRACT,AST_IAT_FK,SYS_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,AUX_USER_CONTRACT,AUT_LCT_FK,CONTRACT_ID,1,CORE_TABLES,LU_CONTRACTS,CONTRACT_ID,NO ACTION
CORE_TABLES,AUX_USER_CONTRACT,AUT_UPF_FK,USER_ID,1,CORE_TABLES,USER_PREF,USER_ID,NO ACTION
CORE_TABLES,AUX_USER_LOC,AUC_LLN_FK,LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,AUX_USER_LOC,AUC_UPF_FK,USER_ID,1,CORE_TABLES,USER_PREF,USER_ID,NO ACTION
CORE_TABLES,AUX_USER_MDS,AUD_LCE_FK,MDS,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,CFG_ACTS,CAT_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_ACTS,CFG_ACTS_ACCESIBILITY_FK,ACCESSIBILITY,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,CFG_ACTS,CFG_ACTS_UMBILICAL_FK,UMBIL_CODE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,CFG_HTS,CHT_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_METERS,CMR_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_METERS,CMR_LCE_FK,METER_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,CFG_METERS,CMR_MET_FK,EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL,CPT_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL,CPT_IAT_FK2,NHA_ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL,CPT_MPT_FK,PART_ID,1,CORE_TABLES,MAINT_PARTS,PART_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL_HIST,CPHT_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL_HIST,CPHT_IAT_FK2,NHA_ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,CFG_PHYSICAL_HIST,CPHT_MPT_FK,PART_ID,1,CORE_TABLES,MAINT_PARTS,PART_ID,NO ACTION
CORE_TABLES,INV_ASSETS,IAT_ISM_FK,SYS_ID,1,CORE_TABLES,INV_SYSTEMS,SYS_ID,NO ACTION
CORE_TABLES,INV_ASSETS,IAT_LCE_FK,STATUS,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,INV_ASSETS,IAT_LLN_FK,ASSIGNED_LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,INV_ASSETS,IAT_LLN_FK2,CURRENT_LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,INV_ASSETS,IAT_LLN_FK3,MAINT_LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,INV_ASSETS,OWNER_ID_LU_CODE_FK,OWNER_ID,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,INV_ASSETS,OWNER_LOC_ID_LU_LOC_FK,OWNER_LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,INV_SOFTWARE,ISE_LCE_FK,PROGRAM_ID,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,INV_SOFTWARE,ISE_LCE_FK2,SW_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,INV_SYS_OLD_PN,ISN_ISM_FK,SYS_ID,1,CORE_TABLES,INV_SYSTEMS,SYS_ID,NO ACTION
CORE_TABLES,INV_TCTO,ITO_LCE_FK2,SYS_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,INV_VERIFICATION,IVN_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,INV_VERIFICATION_HIST,IVH_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,LU_CODE,LCE_LCE_FK,CODE_TYPE_ID,1,CORE_TABLES,LU_CODE_TYPE,CODE_TYPE_ID,NO ACTION
CORE_TABLES,LU_CODE_TYPE,FK_LU_CODE_TYPE_FILTER_ID,FILTER_ID,1,CORE_TABLES,LU_CODE_TYPE,CODE_TYPE_ID,NO ACTION
CORE_TABLES,LU_CONTRACTS,LCT_LLN_FK,LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,LU_VALID_LOCS,LVC_LLN_FK,LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,MAINT_ACTS_SORTIE,MAE_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_ACTS_SORTIE,MAINTACTSSORTIE_CURRENTUNIT_FK,CURRENT_UNIT,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,MAINT_CAMS_REF,MAINTCAMSREF_MAINTREPAIRS_FK,REPAIR_ID,1,CORE_TABLES,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_TABLES,MAINT_CREWS,MCW_MLR_FK,LABOR_ID,1,CORE_TABLES,MAINT_LABOR,LABOR_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,FK_MAINT_EVENTS_LU_CODE,PROGRAM_ID,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_ISM_FK,SYS_ID,1,CORE_TABLES,INV_SYSTEMS,SYS_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK,EVENT_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK2,HOW_DET,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK3,MAINT_RESULT,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK4,HOW_MAL,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK5,ACTION_TKN,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCE_FK6,WHEN_DISC,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LCT_FK,CONTRACT_ID,1,CORE_TABLES,LU_CONTRACTS,CONTRACT_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,MET_LLN_FK,REPAIR_LOC,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS,PMITYPE_MAINTEVENTS_LUCODE_FK,PMI_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS_LIST,MEL_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS_LIST,MEL_MET_FK,EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS_LIST,MEL_MET_FK2,NHA_EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,MAINT_EVENTS_LIST,MEL_MPT_FK,PART_ID,1,CORE_TABLES,MAINT_PARTS,PART_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MAINTLABOR_WHENDISC_LUCODE_FK,WHEN_DISC,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MLR_LCE_FK,LABOR_CAT,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MLR_LCE_FK2,NEW_STATUS,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MLR_LCE_FK3,HOW_MAL,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MLR_LCE_FK4,ACTION_TKN,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LABOR,MLR_MRR_FK,REPAIR_ID,1,CORE_TABLES,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_TABLES,MAINT_LOGISTICS,MAINTLOG_LOCID_FK,LOC_ID,1,CORE_TABLES,LU_LOCATIONS,LOC_ID,NO ACTION
CORE_TABLES,MAINT_LOGISTICS,MAINTLOG_LOGTYPE_LUCODE,LOG_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_LOGISTICS,MAINTLOG_PARTID_MAINTPART_FK,PART_ID,1,CORE_TABLES,MAINT_PARTS,PART_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_IAT_FK,PART_WORKED,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_IAT_FK2,PART_REP,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_LCE_FK,HOW_MAL,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_LCE_FK2,SORT_ACTION,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_MLR_FK,LABOR_ID,1,CORE_TABLES,MAINT_LABOR,LABOR_ID,NO ACTION
CORE_TABLES,MAINT_PARTS,MPT_MRR_FK,REPAIR_ID,1,CORE_TABLES,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_TABLES,MAINT_PMI,MAINTPMI_NEXTPMITYPE_LUCODE_FK,NEXT_PMI_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_PMI,MAINTPMI_PREVPMITYPE_LUCODE_FK,PREV_PMI_TYPE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_PMI,MPI_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_PMI,MPI_MET_FK,EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,MAINT_REPAIRS,MRR_IAT_FK,ATE_ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
CORE_TABLES,MAINT_REPAIRS,MRR_LCE_FK,REPAIR_TM,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_REPAIRS,MRR_LCE_FK2,WHEN_DISC,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_REPAIRS,MRR_MET_FK,EVENT_ID,1,CORE_TABLES,MAINT_EVENTS,EVENT_ID,NO ACTION
CORE_TABLES,MAINT_TEST,MTT_LCE_FK,TEST_CODE,1,CORE_TABLES,LU_CODE,CODE_ID,NO ACTION
CORE_TABLES,MAINT_TEST,MTT_MRR_FK,REPAIR_ID,1,CORE_TABLES,MAINT_REPAIRS,REPAIR_ID,NO ACTION
CORE_TABLES,REQUISITIONS,REN_IAT_FK,ASSET_ID,1,CORE_TABLES,INV_ASSETS,ASSET_ID,NO ACTION
EJIMS,ALERTS,FK_ALERTS_POST_USRID,POST_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,ALERTS,FK_ALERTS_TARGET_USRID,TARGET_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,ALERTS_CLEARED,FK_ALERTS_CLEARED_CLR_USRID,CLEAR_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,ALERTS_CLEARED,FK_ALERTS_CLEARED_R01,ALERTID,1,EJIMS,ALERTS,ALERTID,NO ACTION
EJIMS,DESC_DROPDOWNS,FK_DESC_DROPDOWNS_GRPID,EDITGROUPID,1,EJIMS,DESC_EDIT_GROUPS,EDITGROUPID,NO ACTION
EJIMS,DESC_DROPDOWNS,FK_DESC_DROPDOWNS_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,DESC_DROPDOWN_COLS,FKDESC_DROPDOWN_COLS_USERID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,DESC_DROPDOWN_COLS,FK_DESC_DROPDOWN_COLS_R01,DROPDOWNID,1,EJIMS,DESC_DROPDOWNS,DROPDOWNID,NO ACTION
EJIMS,DESC_LOCATIONS,FK_DESC_LOCATIONS_CAGEID,CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,DESC_MARK_FOR,FK_DESC_MARK_FOR_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,DESC_SEC_GROUPS,FK_DESC_SEC_GROUPS_USERID,CREATEDBY_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,DESC_SEC_GROUP_OBJECTS,FK_DESC_SEC_GROUP_OBJECTS_R01,SEC_OBJECTID,1,EJIMS,DESC_SEC_OBJECTS,SEC_OBJECTID,NO ACTION
EJIMS,DESC_SEC_OBJECTS,FK_DESC_SEC_OBJECTS_EDITGRPID,EDITGROUPID,1,EJIMS,DESC_EDIT_GROUPS,EDITGROUPID,NO ACTION
EJIMS,DESC_SEC_OBJECTS,FK_DESC_SEC_OBJECTS_QUERYID,RPTID,1,EJIMS,QT_QUERIES,QT_QUERYID,NO ACTION
EJIMS,DESC_SIDENAV_BUTTONS,FK_DES_SIDENAV_BUTNS_EDTGRPID,EDITGROUPID,1,EJIMS,DESC_EDIT_GROUPS,EDITGROUPID,NO ACTION
EJIMS,DOCUMENTS,FK_DOCUMENTS_R02,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,KIT_AUTH,KIT_AUTH_R01,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,KIT_AUTH,KIT_AUTH_R02,LOCATIONID,1,EJIMS,DESC_LOCATIONS,LOCATIONID,NO ACTION
EJIMS,PARTS,FK_PARTS_AACID,AACID,1,EJIMS,DESC_AAC,AACID,NO ACTION
EJIMS,PARTS,FK_PARTS_CAGEID,CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,PARTS,FK_PARTS_CIICID,CIICID,1,EJIMS,DESC_CIIC,CIICID,NO ACTION
EJIMS,PARTS,FK_PARTS_DEMILID,DEMILID,1,EJIMS,DESC_DEMIL,DEMILID,NO ACTION
EJIMS,PARTS,FK_PARTS_ERRCID,ERRCID,1,EJIMS,DESC_ERRC,ERRCID,NO ACTION
EJIMS,PARTS,FK_PARTS_MODELID,PART_MODELID,1,EJIMS,DESC_MODEL,MODELID,NO ACTION
EJIMS,PARTS,FK_PARTS_PMICID,PMICID,1,EJIMS,DESC_PMIC,PMICID,NO ACTION
EJIMS,PARTS,FK_PARTS_SOSID,SOSID,1,EJIMS,DESC_SOS,SOSID,NO ACTION
EJIMS,PARTS,FK_PARTS_UOIID,UOIID,1,EJIMS,DESC_UOI,UOIID,NO ACTION
EJIMS,PARTS,FK_PARTS_USERID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,PARTS,FK_PARTS_WUCID,WUCID,1,EJIMS,DESC_WUC,WUCID,NO ACTION
EJIMS,PARTS_INVENTORY,FK_PARTS_INVENTORY_LOCID,LOCATIONID,1,EJIMS,DESC_LOCATIONS,LOCATIONID,NO ACTION
EJIMS,PARTS_INVENTORY,FK_PARTS_INVENTORY_PARTID,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,PARTS_INVENTORY,FK_PARTS_INVENTORY_STATUSID,STATUSID,1,EJIMS,DESC_STATUS,STATUSID,NO ACTION
EJIMS,PART_SUBS,FK_PART_SUBS_PARTID,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,PART_SUBS,FK_PART_SUBS_SUBPARTID,SUB_PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,PART_SYSCODES,FK_PART_SYSCODES_PARTID,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,PART_SYSCODES,FK_PART_SYSCODES_SYSCODEID,SYSCODEID,1,EJIMS,DESC_SYSCODES,SYSCODEID,NO ACTION
EJIMS,QT_COLUMNS,FK_QT_COLUMNS_R01,QT_QUERYID,1,EJIMS,QT_QUERIES,QT_QUERYID,NO ACTION
EJIMS,QT_COLUMNS,FK_QT_COLUMNS_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,QT_CONDITIONAL_COLORING,FK_QT_CONDITIONAL_COLORING_R01,QT_COLUMNID,1,EJIMS,QT_COLUMNS,QT_COLUMNID,NO ACTION
EJIMS,QT_CONDITIONAL_COLORING,FK_QT_CONDITIONAL_COLORING_R02,CONDITIONAL_COLUMNID,1,EJIMS,QT_COLUMNS,QT_COLUMNID,NO ACTION
EJIMS,QT_CONDITIONAL_COLORING,FK_QT_CONDITIONAL_COLORING_R03,CONDITIONAL_OPERATORID,1,EJIMS,QT_CONDITIONAL_OPERATORS,CONDITIONAL_OPERATORID,NO ACTION
EJIMS,QT_CONDITIONAL_COLORING,FK_QT_CONDL_COLORING_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,QT_QUERIES,FK_QT_QUERIES_CATID,QT_CATEGORYID,1,EJIMS,QT_CATEGORIES,QT_CATEGORYID,NO ACTION
EJIMS,QT_QUERIES,FK_QT_QUERIES_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,QT_VARIABLES,FK_QT_VARIABLES_QUERYID,QT_QUERYID,1,EJIMS,QT_QUERIES,QT_QUERYID,NO ACTION
EJIMS,QT_VARIABLES,FK_QT_VARIABLES_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,SUSPENSE,FK_SUSPENSE_PRIORITY,PRIORITYID,1,EJIMS,DESC_PRIORITY,PRIORITYID,NO ACTION
EJIMS,SUSPENSE,FK_SUSPENSE_UJC,UJCID,1,EJIMS,DESC_UJC,UJCID,NO ACTION
EJIMS,SUSPENSE,SUSPENSE_R01,TRANS_TYPEID,1,EJIMS,DESC_TRANS_TYPES,TRANS_TYPEID,NO ACTION
EJIMS,SUSPENSE,SUSPENSE_R02,TRANS_CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,SUSPENSE,SUSPENSE_R03,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,SUSPENSE,SUSPENSE_R04,SUSPENSE_TYPEID,1,EJIMS,DESC_SUSPENSE_TYPE,SUSPENSE_TYPEID,NO ACTION
EJIMS,SUSPENSE,SUSPENSE_R05,SUSPENSE_CANCELLED_BY_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_COMMENTS,FK_TRANS_COMMENTS_USERID,COMMENT_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_INBOX,FK_TRANS_INBOX_TRANSLOGID,TRANS_LOG_ID,1,EJIMS,TRANS_MASTER,TRANS_LOG_ID,NO ACTION
EJIMS,TRANS_INBOX,FK_TRANS_INBOX_USRID,LASTUPDATE_USERID,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_INBOX,FK_TRANS_INBOX_USRLOCID,CURRENT_LOCATIONID,1,EJIMS,DESC_USER_LOCATIONS,USER_LOCATIONID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_APPBYUSERID,APPROVE_BY,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_CAGEID,TRANS_CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_CANBYUSERID,CANCELLED_BY,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_CLINID,CLINID,1,EJIMS,DESC_CLIN,CLINID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_CRBYUSERID,CREATE_BY,1,EJIMS,USR_REC,USERID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_DEMANDCODE,DEMANDCODEID,1,EJIMS,DESC_DEMAND_CODE,DEMANDCODEID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_INVENTORYID,INVENTORYID,1,EJIMS,PARTS_INVENTORY,INVENTORYID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVEFRCAGEID,MOVE_FROM_CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVEFRLOCID,MOVE_FROM_LOCATIONID,1,EJIMS,DESC_LOCATIONS,LOCATIONID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVEFRSLOTID,MOVE_FROM_SLOTID,1,EJIMS,DESC_KIT_SLOT,SLOTID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVEFRSTATUSID,MOVE_FROM_STATUSID,1,EJIMS,DESC_STATUS,STATUSID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVETOCAGEID,MOVE_TO_CAGEID,1,EJIMS,DESC_CAGE,CAGEID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVETOLOCID,MOVE_TO_LOCATIONID,1,EJIMS,DESC_LOCATIONS,LOCATIONID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVETOSLOTID,MOVE_TO_SLOTID,1,EJIMS,DESC_KIT_SLOT,SLOTID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_MOVETOSTATUSID,MOVE_TO_STATUSID,1,EJIMS,DESC_STATUS,STATUSID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_NETWORKID,NETWORKID,1,EJIMS,DESC_NETWORKS,NETWORKID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_NEWFCCID,NEW_FCCID,1,EJIMS,DESC_FCC,FCCID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_OLDFCCID,OLD_FCCID,1,EJIMS,DESC_FCC,FCCID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_PARTID,PARTID,1,EJIMS,PARTS,PARTID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_PRIORITYID,PRIORITYID,1,EJIMS,DESC_PRIORITY,PRIORITYID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_PROJECTCODE,PROJECTID,1,EJIMS,DESC_PROJECTS,PROJECTID,NO ACTION
EJIMS,TRANS_MASTER,FK_TRANS_MASTER_REPTEXCODEID,REPLENISH_TEXCODEID,1,EJIMS,DESC_REPLENISH_TEXCODE,REPLENISH_TEXCODEID,NO ACTION
