
'OWNER'||','||'TABLE_NAME'||','||'TABLESPACE_NAME'||','||'NUM_RO
OWNER,TABLE_NAME,TABLESPACE_NAME,NUM_ROWS,LAST_ANALYZED,COMMENTS

T.OWNER||','||T.TABLE_NAME||','||NVL(T.TABLESPACE_NAME,'NULL')||','||NVL(TO_CHAR(T.NUM_ROWS),'NULL')||','||NVL(TO_CHAR(T.LAST_ANALYZED,'YYYY-MM-DDHH24:MI:SS'),'NULL')||','||'"'||REPLACE(NVL(C.COMMENT
CORE_TABLES,LU_VALIDATORS,CORE_MAINT_TBS,0,2013-06-20 13:39:01,""
CORE_TABLES,LU_VALIDATORS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:02,""
CORE_TABLES,LU_VALID_LOCS,CORE_MAINT_TBS,1,2022-07-29 22:04:02,""
CORE_TABLES,LU_VALID_LOCS_HIST,CORE_MAINT_TBS,1,2013-06-20 13:39:02,""
CORE_TABLES,MAINT_ACTS_SORTIE,CORE_MAINT_TBS,0,2013-06-20 13:39:07,""
CORE_TABLES,MAINT_CAMS_REF,CORE_MAINT_TBS,0,2013-06-20 13:39:07,""
CORE_TABLES,MAINT_CAMS_REF_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:07,""
CORE_TABLES,MAINT_CREWS,CORE_MAINT_TBS,0,2013-06-20 13:39:07,"The MAINT_CREWS table holds the names of each worker who performed work during any stage of the repair process.  Crew size can be obtained from obtaining the number of records for a given labor activity (i.e. LABOR_ID).  ).  The tentative plan is for this table will be used for new entries while historical legacy data will be stored in the MAINT_RR_PARTS table in the CREW_CHIEF and CREW_SIZE fields.  One assumption is that there will not be more than one maintenance-chief for any labor activity.  While the table can handle having multiple maintenance-chiefs, the conversion back to CAMS requires no more than one chief.  A requirement from the field was to record the names of all workers working on a repair activity rather than the CAMS requirement of the name of the chief and the total number of workers."
CORE_TABLES,MAINT_CREWS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:07,"The MAINT_CREWS table holds the names of each worker who performed work during any stage of the repair process.  Crew size can be obtained from obtaining the number of records for a given labor activity (i.e. LABOR_ID).  ).  The tentative plan is for this table will be used for new entries while historical legacy data will be stored in the MAINT_RR_PARTS table in the CREW_CHIEF and CREW_SIZE fields.  One assumption is that there will not be more than one maintenance-chief for any labor activity.  While the table can handle having multiple maintenance-chiefs, the conversion back to CAMS requires no more than one chief.  A requirement from the field was to record the names of all workers working on a repair activity rather than the CAMS requirement of the name of the chief and the total number of workers."
CORE_TABLES,MAINT_EVENTS,CORE_MAINT_TBS,0,2013-06-20 13:39:08,"The MAINT_EVENT table is the highest level maintenance table and a new record is entered into this table each time a repairable asset is repaired or has preventative maintenance.  This table primarily defines the problem, what type of problem it is, when the problem was encountered, who (location/unit) is repairing the Pod, what the current status is of the maintenance on the asset, and if the asset becomes fully mission capable."
CORE_TABLES,MAINT_EVENTS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:08,"The MAINT_EVENT table is the highest level maintenance table and a new record is entered into this table each time a repairable asset is repaired or has preventative maintenance.  This table primarily defines the problem, what type of problem it is, when the problem was encountered, who (location/unit) is repairing the Pod, what the current status is of the maintenance on the asset, and if the asset becomes fully mission capable."
CORE_TABLES,MAINT_EVENTS_LIST,CORE_MAINT_TBS,0,2013-06-20 13:39:09,""
CORE_TABLES,MAINT_LABOR,CORE_MAINT_TBS,0,2013-06-20 13:39:15,"The MAINT_LABOR table is required after the previous tables define the Problem and the necessary Repair steps, RAMPOD records resources that are utilized in the repair steps.  The primary resource used in any maintenance repair/preventative-step is that of labor.  The MAINT_LABOR table basically defines what labor was expended during a given period of time, what type of labor was it, and what was the outcome of this effort."
CORE_TABLES,MAINT_LABOR_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:15,"The MAINT_LABOR table is required after the previous tables define the Problem and the necessary Repair steps, RAMPOD records resources that are utilized in the repair steps.  The primary resource used in any maintenance repair/preventative-step is that of labor.  The MAINT_LABOR table basically defines what labor was expended during a given period of time, what type of labor was it, and what was the outcome of this effort."
CORE_TABLES,MAINT_LOGISTICS,CORE_MAINT_TBS,0,2013-06-20 13:39:15,""
CORE_TABLES,MAINT_PARTS,CORE_MAINT_TBS,0,2013-06-20 13:39:16,""
CORE_TABLES,MAINT_PARTS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:16,""
CORE_TABLES,MAINT_PMI,CORE_MAINT_TBS,13375,2025-11-21 22:01:14,""
CORE_TABLES,MAINT_PMI_HIST,CORE_MAINT_TBS,6088737,2025-02-12 22:01:26,""
CORE_TABLES,MAINT_REPAIRS,CORE_MAINT_TBS,0,2013-06-20 13:39:19,"The MAINT_REPAIRS table is where repair steps are recorded.  There can be many repair steps for a given maintenance event.  All repair steps are tied back to a given maintenance event.  So between the MAINT_EVENT table and the MAINT_REPAIR tables, we have basically defined what the problem is and what steps are necessary to correct the problem."
CORE_TABLES,MAINT_REPAIRS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:19,"The MAINT_REPAIRS table is where repair steps are recorded.  There can be many repair steps for a given maintenance event.  All repair steps are tied back to a given maintenance event.  So between the MAINT_EVENT table and the MAINT_REPAIR tables, we have basically defined what the problem is and what steps are necessary to correct the problem."
CORE_TABLES,MAINT_RR_PARTS,CORE_MAINT_TBS,0,2013-06-20 13:39:21,"The MAINT_RR_PARTS table records parts that get removed and replaced and are trackable, usually repairable, as opposed to disposable parts.  Parts in this table are tied back to the INV_ASSET table."
CORE_TABLES,MAINT_RR_PARTS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:21,"The MAINT_RR_PARTS table records parts that get removed and replaced and are trackable, usually repairable, as opposed to disposable parts.  Parts in this table are tied back to the INV_ASSET table."
CORE_TABLES,MAINT_TEST,CORE_MAINT_TBS,0,2013-06-20 13:39:21,""
CORE_TABLES,MAINT_TEST_HIST,CORE_MAINT_TBS,0,2013-06-20 13:39:21,""
CORE_TABLES,REQUISITIONS,CORE_MAINT_TBS,0,2013-06-20 13:42:37,"The REQUISITIONS table is used to track parts ordered/requisitioned for repair of a specific asset.  An asset may have one or more parts requisition for its' repair.  Table is for support of ""CIRF"" requirements.  In the beginning stages of designing the RAMPOD Core tables, it was conceived that the RAMPOD system would be able to order parts and supplies sometime in the future.  This table was our first effort in formulating the database requirements for such a function."
CORE_TABLES,REQUISITIONS_HIST,CORE_MAINT_TBS,0,2013-06-20 13:42:37,"The REQUISITIONS table is used to track parts ordered/requisitioned for repair of a specific asset.  An asset may have one or more parts requisition for its' repair.  Table is for support of ""CIRF"" requirements.  In the beginning stages of designing the RAMPOD Core tables, it was conceived that the RAMPOD system would be able to order parts and supplies sometime in the future.  This table was our first effort in formulating the database requirements for such a function."
CORE_TABLES,RUN_STATUS,CORE_MAINT_TBS,15,2013-06-20 13:43:12,""
CORE_TABLES,TEMP_FINANCIAL_INFO,CORE_MAINT_TBS,5287,2013-06-20 13:44:19,""
CORE_TABLES,USER_PREF,CORE_MAINT_TBS,1879,2023-06-08 22:01:52,"The USER_PREF table stores information about a RAMPOD user.  A record is entered for each valid RAMPOD user and stores information that allows the RAMPOD reporting system to configure itself based upon the values within this record.  There will be only one valid record for each RAMPOD user."
CORE_TABLES,USER_PREF_HIST,CORE_MAINT_TBS,214909,2025-03-19 22:01:19,"The USER_PREF table stores information about a RAMPOD user.  A record is entered for each valid RAMPOD user and stores information that allows the RAMPOD reporting system to configure itself based upon the values within this record.  There will be only one valid record for each RAMPOD user."
DBSFWUSER,ACL$_OBJ,SYSAUX,0,2023-09-19 22:00:21,""
DBSFWUSER,EXADIRECT_ACL,SYSAUX,0,2023-09-19 22:00:21,""
DBSFWUSER,IP_ACL,SYSAUX,0,2023-09-19 22:00:21,""
DEATONJ,ASSETS_05_06_2005,USERS,26376,2013-06-20 13:30:35,""
DEATONJ,CFO_TABLE,USERS,4436,2013-06-20 13:32:05,""
DEATONJ,Consolidated,USERS,5288,2013-06-20 13:32:25,""
DEATONJ,FS4,USERS,5288,2013-06-20 13:34:58,""
DEATONJ,HH_TEMP_CODES,USERS,60,2013-06-20 13:34:59,""
DEATONJ,HH_TEMP_INIT_DATA,USERS,266,2013-06-20 13:34:59,""
DEATONJ,HH_TEMP_SYSTEMS,USERS,13,2013-06-20 13:34:59,""
DEATONJ,INVENTORY_DAILY,USERS,0,2013-06-20 13:35:09,""
DEATONJ,INV_ASSETS_12_JUNE_2005,USERS,26521,2013-06-20 13:35:14,""
DEATONJ,MY_STUFF,USERS,410173,2014-01-27 22:02:57,""
DEATONJ,NEW_CFO_TABLE,USERS,4436,2013-06-20 13:40:20,""
DEATONJ,NEW_INV_ASSETS,USERS,277,2013-06-20 13:40:20,""
DEATONJ,OPEN_LRU_1,USERS,428,2013-06-20 13:40:46,""
DEATONJ,OPEN_LRU_2,USERS,509,2013-06-20 13:40:46,""
DEATONJ,PARS_SESSION,USERS,255835,2013-06-20 13:40:52,""
DEATONJ,PLAN_TABLE,USERS,0,2013-06-20 13:40:59,""
DEATONJ,RAMPOD_INV1,USERS,95587,2013-06-20 13:41:06,""
DEATONJ,RAMPOD_INV_DAILY,USERS,446,2013-06-20 13:41:07,""
DEATONJ,RUN_STATUS,USERS,41,2013-06-20 13:43:12,""
DEATONJ,SEC_SESSION,USERS,0,2013-06-20 13:43:25,""
DEATONJ,SQLAB_EXPLAIN,USERS,0,2013-06-20 13:43:39,""
DEATONJ,SQLAB_EXPLAIN_PICK,USERS,0,2013-06-20 13:43:39,""
DEATONJ,SQLAB_USER,USERS,8,2013-06-20 13:43:39,""
DEATONJ,SUM_EOM_INV,USERS,4168,2013-06-20 13:44:08,""
DEATONJ,TEST_LRU,USERS,507,2013-06-20 13:44:24,""
DEPOT_DATA,DEPOT_DATA_SETS,USERS,147,2016-05-30 22:10:42,""
DEPOT_DATA,LMCO_2003_09,USERS,575,2013-06-20 13:38:08,""
DEPOT_DATA,LMCO_2003_10,USERS,565,2013-06-20 13:38:08,""
DEPOT_DATA,LMCO_2003_11,USERS,496,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2003_12,USERS,695,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2004_01,USERS,267,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2004_02,USERS,148,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2004_03,USERS,848,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2004_04,USERS,421,2013-06-20 13:38:09,""
DEPOT_DATA,LMCO_2004_05,USERS,743,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_06,USERS,697,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_07,USERS,561,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_08,USERS,642,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_09,USERS,600,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_10,USERS,805,2013-06-20 13:38:10,""
DEPOT_DATA,LMCO_2004_11,USERS,873,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2004_12,USERS,642,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2005_04,USERS,280,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2005_05,USERS,577,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2005_07,USERS,909,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2005_08,USERS,577,2013-06-20 13:38:11,""
DEPOT_DATA,LMCO_2005_09,USERS,923,2013-06-20 13:38:12,""
DEPOT_DATA,LMCO_2005_10,USERS,762,2013-06-20 13:38:12,""
DEPOT_DATA,LMCO_2005_11,USERS,636,2013-06-20 13:38:12,""
DEPOT_DATA,LMCO_2005_12,USERS,422,2013-06-20 13:38:12,""
DEPOT_DATA,LMCO_2006_01,USERS,865,2013-06-20 13:38:12,""
DEPOT_DATA,LMCO_2006_02,USERS,845,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_03,USERS,1458,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_04,USERS,1043,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_05,USERS,1130,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_06,USERS,728,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_07,USERS,618,2013-06-20 13:38:13,""
DEPOT_DATA,LMCO_2006_08,USERS,568,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2006_09,USERS,933,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2006_10,USERS,488,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2006_11,USERS,613,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2006_12,USERS,608,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2007_01,USERS,435,2013-06-20 13:38:14,""
DEPOT_DATA,LMCO_2007_02,USERS,533,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_03,USERS,613,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_04,USERS,920,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_05,USERS,1084,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_06,USERS,1668,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_07,USERS,1289,2013-06-20 13:38:15,""
DEPOT_DATA,LMCO_2007_08,USERS,1700,2013-06-20 13:38:16,""
DEPOT_DATA,LMCO_2007_09,USERS,1724,2013-06-20 13:38:16,""
DEPOT_DATA,LMCO_2007_10,USERS,1335,2013-06-20 13:38:16,""
DEPOT_DATA,LMCO_2007_11,USERS,791,2013-06-20 13:38:16,""
DEPOT_DATA,LMCO_2007_12,USERS,776,2013-06-20 13:38:16,""
DEPOT_DATA,LMCO_2008_01,USERS,1270,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_02,USERS,1819,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_03,USERS,1076,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_04,USERS,1337,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_05,USERS,876,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_06,USERS,993,2013-06-20 13:38:17,""
DEPOT_DATA,LMCO_2008_07,USERS,1204,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2008_08,USERS,956,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2008_09,USERS,927,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2008_10,USERS,1465,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2008_11,USERS,311,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2008_12,USERS,454,2013-06-20 13:38:18,""
DEPOT_DATA,LMCO_2009_01,USERS,351,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_02,USERS,384,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_03,USERS,300,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_04,USERS,401,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_05,USERS,155,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_06,USERS,71,2013-06-20 13:38:19,""
DEPOT_DATA,LMCO_2009_07,USERS,532,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2009_08,USERS,554,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2009_09,USERS,455,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2009_10,USERS,474,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2009_11,USERS,435,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2009_12,USERS,422,2013-06-20 13:38:20,""
DEPOT_DATA,LMCO_2010_01,USERS,415,2013-06-20 13:38:21,""
DEPOT_DATA,LMCO_2010_02,USERS,506,2013-06-20 13:38:21,""
DEPOT_DATA,LMCO_2010_03,USERS,569,2013-06-20 13:38:21,""
DEPOT_DATA,LMCO_2010_04,USERS,558,2013-06-20 13:38:21,""
DEPOT_DATA,LMCO_2010_05,USERS,466,2013-06-20 13:38:21,""
DEPOT_DATA,LMCO_2010_07,USERS,380,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2010_08,USERS,657,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2010_09,USERS,438,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2010_10,USERS,477,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2010_11,USERS,533,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2010_12,USERS,529,2013-06-20 13:38:22,""
DEPOT_DATA,LMCO_2011_01,USERS,554,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_02,USERS,503,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_03,USERS,661,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_04,USERS,446,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_05,USERS,518,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_06,USERS,494,2013-06-20 13:38:23,""
DEPOT_DATA,LMCO_2011_07,USERS,505,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2011_08,USERS,692,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2011_09,USERS,530,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2011_10,USERS,494,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2011_11,USERS,609,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2011_12,USERS,422,2013-06-20 13:38:24,""
DEPOT_DATA,LMCO_2012_01,USERS,654,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_02,USERS,529,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_03,USERS,256,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_04,USERS,394,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_05,USERS,434,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_06,USERS,492,2013-06-20 13:38:25,""
DEPOT_DATA,LMCO_2012_07,USERS,548,2013-06-20 13:38:26,""
DEPOT_DATA,LMCO_2012_08,USERS,630,2013-06-20 13:38:26,""
DEPOT_DATA,LMCO_2012_09,USERS,623,2013-06-20 13:38:26,""
DEPOT_DATA,LMCO_2012_10,USERS,611,2013-06-20 13:38:26,""
DEPOT_DATA,LMCO_2012_11,USERS,584,2013-06-20 13:38:26,""
DEPOT_DATA,LMCO_2012_12,USERS,576,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_01,USERS,891,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_02,USERS,503,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_03,USERS,434,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_04,USERS,462,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_05,USERS,361,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_2013_06,USERS,373,2013-07-03 22:00:13,""
DEPOT_DATA,LMCO_2013_07,USERS,448,2013-08-13 22:00:10,""
DEPOT_DATA,LMCO_2013_08,USERS,393,2013-09-17 22:00:13,""
DEPOT_DATA,LMCO_2013_09,USERS,376,2013-10-04 22:00:12,""
DEPOT_DATA,LMCO_2013_10,USERS,503,2013-11-08 22:00:13,""
DEPOT_DATA,LMCO_2013_11,USERS,454,2013-12-03 22:00:12,""
DEPOT_DATA,LMCO_2013_12,USERS,496,2014-01-07 22:00:13,""
DEPOT_DATA,LMCO_2014_01,USERS,431,2014-02-05 22:00:11,""
DEPOT_DATA,LMCO_2014_02,USERS,451,2014-03-05 22:00:12,""
DEPOT_DATA,LMCO_2014_03,USERS,456,2014-04-01 22:00:15,""
DEPOT_DATA,LMCO_2014_04,USERS,497,2014-05-05 22:00:10,""
DEPOT_DATA,LMCO_2014_05,USERS,318,2014-06-06 22:00:10,""
DEPOT_DATA,LMCO_2014_06,USERS,681,2014-07-02 22:00:12,""
DEPOT_DATA,LMCO_2014_07,USERS,472,2014-08-04 22:00:13,""
DEPOT_DATA,LMCO_2014_08,USERS,415,2014-09-03 22:00:11,""
DEPOT_DATA,LMCO_2014_09,USERS,378,2014-10-03 22:00:11,""
DEPOT_DATA,LMCO_2014_10,USERS,495,2014-11-04 22:00:11,""
DEPOT_DATA,LMCO_2014_11,USERS,464,2015-01-15 22:00:10,""
DEPOT_DATA,LMCO_2014_12,USERS,363,2015-01-15 22:00:11,""
DEPOT_DATA,LMCO_2015_01,USERS,254,2015-02-03 22:00:10,""
DEPOT_DATA,LMCO_2015_02,USERS,341,2015-03-04 22:00:10,""
DEPOT_DATA,LMCO_2015_03,USERS,205,2015-04-02 22:00:11,""
DEPOT_DATA,LMCO_2015_04,USERS,232,2015-05-03 06:00:11,""
DEPOT_DATA,LMCO_2015_05,USERS,210,2015-06-02 22:00:11,""
DEPOT_DATA,LMCO_2015_06,USERS,87,2015-07-01 22:00:11,""
DEPOT_DATA,LMCO_2015_07,USERS,422,2015-08-03 22:00:12,""
DEPOT_DATA,LMCO_2015_08,USERS,93,2015-09-03 22:00:13,""
DEPOT_DATA,LMCO_2015_09,USERS,267,2015-10-02 22:00:13,""
DEPOT_DATA,LMCO_2015_10,USERS,222,2015-11-03 22:00:12,""
DEPOT_DATA,LMCO_2015_11,USERS,197,2015-12-02 22:00:12,""
DEPOT_DATA,LMCO_2015_12,USERS,219,2016-01-04 22:00:11,""
DEPOT_DATA,LMCO_2016_01,USERS,15,2016-02-07 22:06:39,""
DEPOT_DATA,LMCO_TEMP,USERS,0,2013-06-20 13:38:27,""
DEPOT_DATA,LMCO_TEMP2,USERS,15,2016-04-29 22:00:20,""
DEPOT_DATA,LMWW_DATA,USERS,260,2014-01-07 22:00:25,""
DEPOT_DATA,LMWW_DEPOT,USERS,84270,2014-11-05 22:01:32,""
DEPOT_DATA,TEMP_DEPOT_EVENT,USERS,15,2016-12-06 22:02:10,""
DRILS,DRILS_BITPC,DRILS_TBS,723348,2025-01-05 06:00:24,"PROCESSING TABLE FOR DRILS DATA FROM RAMPOD_BITPC_VIEW"
DRILS,DRILS_DDR,DRILS_TBS,595349,2024-02-07 22:01:51,"PROCESSING TABLE FOR DRILS DATA FROM RAMPOD_DDR_VIEW"
DRILS,DRILS_JOB_WCE,DRILS_TBS,284519,2025-08-03 06:00:32,"PROCESSING TABLE FOR DRILS DATA FROM RAMPOD_JOB_VIEW"
DRILS,DRILS_LABOR_LINK,DRILS_TBS,419850,2022-07-28 22:09:39,"TABLE TO LINK GE.LABOR TO DRILS_DDR; till phase II"
DRILS,DRILS_LBPART_LINK,DRILS_TBS,347046,2022-07-28 22:09:02,"TABLE TO LINK GE.LABOR_PART TO DRILS_BITPC; till phase II"
DRILS,DRILS_REPAIR_MATCH,DRILS_TBS,440,2013-06-20 13:33:08,"TABLE TO STORE EXACT MATCHES TO BE RESOLVED LATER."
DRILS,RAMPOD_BITPC_VIEW,DRILS_TBS,27807,2013-06-20 13:41:05,""
DRILS,RAMPOD_DDR_VIEW,DRILS_TBS,18724,2013-06-20 13:41:05,""
DRILS,RAMPOD_JOB_VIEW,DRILS_TBS,7634,2018-02-20 22:03:00,""
DRILS01,DRILS_BITPC_TBL,DRILS_TBS,834,2013-06-20 13:32:55,""
DRILS01,DRILS_DDR_TBL,DRILS_TBS,2155,2013-06-20 13:33:00,""
DRILS01,DRILS_JOB_TBL,DRILS_TBS,1255,2013-06-20 13:33:01,""
DRILS01,FROM_DRILS_BITPC_ARC,DRILS_TBS,483626,2013-06-20 13:34:52,""
DRILS01,FROM_DRILS_DDR_ARC,DRILS_TBS,454334,2013-06-20 13:34:54,""
DRILS01,FROM_DRILS_JOB_ARC,DRILS_TBS,231144,2013-06-20 13:34:57,""
DRILS01,FROM_RAMPOD_BITPC_ARC,DRILS_TBS,5302,2013-06-20 13:34:57,""
DRILS01,FROM_RAMPOD_DDR_ARC,DRILS_TBS,90082,2013-06-20 13:34:57,""
DRILS01,FROM_RAMPOD_JOB_ARC,DRILS_TBS,59870,2013-06-20 13:34:58,""
DRILS01,RAMPOD_BITPC_TBL,DRILS_TBS,2669,2013-06-20 13:41:05,""
DRILS01,RAMPOD_DDR_TBL,DRILS_TBS,2361,2013-06-20 13:41:05,""
DRILS01,RAMPOD_JOB_TBL,DRILS_TBS,1198,2013-06-20 13:41:16,""
DRILS01,RBIT_TEMP_TBL,DRILS_TBS,125362,2013-08-13 22:00:11,""
DRILS01,RDDR_TEMP_TBL,DRILS_TBS,92891,2013-08-13 22:00:10,""
DRILS01,RJOB_TEMP_TBL,DRILS_TBS,42571,2013-08-13 22:00:12,""
EDW,INV_ASSETS,EDW_TBS,4669677,2025-03-18 22:02:03,""
EDW,INV_SYSTEMS,EDW_TBS,212,2024-06-03 22:00:39,""
EDW,INV_SYS_PARTS,EDW_TBS,0,2013-06-20 13:36:31,""
EDW,LU_CODE,EDW_TBS,26,2024-03-12 22:00:58,""
EDW,LU_CODE_TYPE,EDW_TBS,0,2014-11-09 18:07:36,""
EDW,LU_LOCATIONS,EDW_TBS,191,2024-06-26 22:01:24,""
EDW,MAINT_ATE,EDW_TBS,0,2013-06-20 13:39:07,""
EDW,MAINT_CREWS,EDW_TBS,0,2013-06-20 13:39:07,""
EDW,MAINT_EVENTS,EDW_TBS,0,2013-06-20 13:39:08,""
EDW,MAINT_EXPORT,EDW_TBS,480264,2022-07-28 22:08:59,""
EDW,MAINT_LABOR,EDW_TBS,0,2013-06-20 13:39:15,""
EDW,MAINT_METERS,EDW_TBS,0,2013-06-20 13:39:16,""
EDW,MAINT_NT_PARTS,EDW_TBS,0,2013-06-20 13:39:16,""
EDW,MAINT_REPAIRS,EDW_TBS,0,2013-06-20 13:39:19,""
EDW,MAINT_RR_PARTS,EDW_TBS,0,2013-06-20 13:39:21,""
EDW,REQUISITIONS,EDW_TBS,0,2013-06-20 13:42:37,""
EJIMS,ALERTS,EJIMSDB,4,2016-05-30 22:25:39,""
EJIMS,ALERTS_CLEARED,EJIMSDB,21,2015-02-11 22:02:36,""
EJIMS,ARCH_TRANS_MASTER,EJIMSDB,34812,2023-09-29 22:01:51,""
EJIMS,DESC_AAC,EJIMSDB,13,2016-05-30 22:25:41,""
EJIMS,DESC_AUTH_LEVELS,EJIMSDB,3,2014-02-14 22:00:20,""
EJIMS,DESC_CAGE,EJIMSDB,727,2016-05-30 22:25:47,""
EJIMS,DESC_CIIC,EJIMSDB,6,2016-05-30 22:25:41,""
EJIMS,DESC_CLIN,EJIMSDB,46,2016-05-30 22:18:36,""
EJIMS,DESC_DEMAND_CODE,EJIMSDB,3,2016-05-30 22:25:40,""
EJIMS,DESC_DEMIL,EJIMSDB,8,2016-05-30 22:25:41,""
EJIMS,DESC_DROPDOWNS,EJIMSDB,29,2016-05-30 22:25:41,""
EJIMS,DESC_DROPDOWN_COLS,EJIMSDB,114,2014-11-06 22:00:52,""
EJIMS,DESC_EDIT_GROUPS,EJIMSDB,89,2016-05-30 22:18:36,""
EJIMS,DESC_ERRC,EJIMSDB,5,2016-05-30 22:25:40,""
EJIMS,DESC_FCC,EJIMSDB,7,2016-05-30 22:25:40,""
EJIMS,DESC_KIT_SLOT,EJIMSDB,179,2016-05-30 22:25:41,""
EJIMS,DESC_LOCATIONS,EJIMSDB,5688,2016-05-30 22:18:41,""
EJIMS,DESC_MARK_FOR,EJIMSDB,41,2014-07-02 22:00:23,""
EJIMS,DESC_MATL_CODES,EJIMSDB,342,2014-07-02 22:00:27,""
EJIMS,DESC_MODEL,EJIMSDB,4,2016-05-30 22:25:41,""
EJIMS,DESC_NETWORKS,EJIMSDB,2,2016-05-30 22:25:41,""
EJIMS,DESC_PMIC,EJIMSDB,7,2016-05-30 22:25:41,""
