
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||'
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION
ACTS,MAXOUT_SW_LOG,PK_MXLOG_SW,SW_ID,2
ACTS,MAXOUT_TCTO,PK_MAXO_TCTO,FILENAME,1
ACTS,MAXOUT_TCTO,PK_MAXO_TCTO,ASSET_ID,2
ACTS,MAXOUT_TCTO,PK_MAXO_TCTO,TCTO_ID,3
ACTS,MAXOUT_TCTO_HIST,PK_MXHIST_TCTO,HIST_ID,1
ACTS,MAXOUT_TCTO_LOG,PK_MXLOG_TCTO,ASSET_ID,1
ACTS,MAXOUT_TCTO_LOG,PK_MXLOG_TCTO,TCTO_ID,2
ACTS,P5_ADJ_MTBF,PK_P5_ADJ_MTBF,P5_ID,1
ACTS,SITEINFO,PK_SITEINFO,DUMMY_PK,1
ACTS,TEST_TRANS_MAINT_REC,PK_TEST_TRANS_MAINT_REC,DUMMY_PK,1
AGGREGATE,ADPE_BLDG_ORG,PK_ADPE_BLDG_ORG,BLDG_ID,1
AGGREGATE,ADPE_BLDG_ORG,PK_ADPE_BLDG_ORG,ORG_ID,2
AGGREGATE,ADPE_BUILDING,PK_ADPE_BUILDING,ROOM_ID,1
AGGREGATE,ADPE_EMPLOYEE,PK_ADPE_EMPLOYEE,EMP_ID,1
AGGREGATE,ADPE_HARDWARE,PK_ADPE_HARDWARE,HW_ID,1
AGGREGATE,ADPE_HW_SW,PK_ADPE_HW_SW,HW_ID,1
AGGREGATE,ADPE_HW_SW,PK_ADPE_HW_SW,SW_ID,2
AGGREGATE,ADPE_SOFTWARE,PK_ADPE_SOFTWARE,SW_ID,1
AGGREGATE,AGG_APP,PK_AGG_APP,APP_NAME,1
AGGREGATE,AGG_APP_EMAIL,PK_AAE,APP_NAME,1
AGGREGATE,AGG_APP_EMAIL,PK_AAE,EMAIL,2
AGGREGATE,AGG_AUDIT_LOG,PK_AGG_AUDIT_LOG,LOG_NAME,1
AGGREGATE,AGG_AUDIT_LOG,PK_AGG_AUDIT_LOG,USER_NAME,2
AGGREGATE,AGG_AUTHORIZED,PK_AAUTH,AUTH_ID,1
AGGREGATE,AGG_AUTHORIZED_HIST,PK_AAUTH_HIST,HIST_ID,1
AGGREGATE,AGG_EMAIL_MSG,PK_AGG_EMAIL_MSG,MSG_GROUP,1
AGGREGATE,AGG_EMAIL_MSG,PK_AGG_EMAIL_MSG,MSG_SORT,2
AGGREGATE,AGG_ERROR_LOG,PK_AGG_ERROR_LOG,LOG_ID,1
AGGREGATE,AGG_INV_ASSETS,PK_AINV,ASSET_ID,1
AGGREGATE,AGG_INV_ASSETS_HIST,PK_AINVH,HIST_ID,1
AGGREGATE,AGG_LOC_PRIV,PK_AGG_LOC_PRIV,PRIV_ID,1
AGGREGATE,AGG_LOC_PRIV_HIST,PK_AGG_LOC_PRIV_HIST,HIST_ID,1
AGGREGATE,AGG_MDS,PK_AGG_MDS,MDS,1
AGGREGATE,AGG_USER,PK_AGG_USER,USER_NAME,1
AGGREGATE,AGG_USER_APP,PK_AUAPP,USER_NAME,1
AGGREGATE,AGG_USER_APP,PK_AUAPP,APP_NAME,2
AGGREGATE,AGG_USER_HIST,PK_AGG_USERH,HIST_ID,1
AGGREGATE,AGG_USER_PHONE,PK_AU_PHONE,USER_NAME,1
AGGREGATE,AGG_USER_PHONE,PK_AU_PHONE,LINE_TYPE,2
AGGREGATE,AGG_USER_PRIV,PK_AGG_USER_PRIV,PRIV_ID,1
AGGREGATE,AGG_USER_PRIV_HIST,PK_AGG_UPRIV_HIST,HIST_ID,1
AGGREGATE,AGG_USER_UP,AGG_USER_UP_PK,AUU_ID,1
AGGREGATE,AUDIT_ACCESS,PK_AUDIT_ACCESS,LOG_ID,1
AGGREGATE,CODE,PK_CODE,CODE_ID,1
AGGREGATE,HELP_ASSIGN,PK_HELP_ASSIGN,ASSIGN_ID,1
AGGREGATE,HELP_REQUEST,PK_HELP_REQUEST,REQUEST_ID,1
AGGREGATE,MAX_ERROR_LOG,PK_MAX_ERROR_LOG,LOG_ID,1
AGGREGATE,PRIV_GROUP,PK_PRIV_GROUP,GROUP_ID,1
AGGREGATE,PRIV_GROUP_GRANTS,PK_PRIV_GROUP_GRANTS,GROUP_ID,1
AGGREGATE,PRIV_GROUP_GRANTS,PK_PRIV_GROUP_GRANTS,PRIV_ID,2
AGGREGATE,PRIV_LIST,PK_PRIV_LIST,PRIV_ID,1
AGGREGATE,PRIV_PROFILE_GRANTS,PK_PRIV_PROFILE_GRANTS,PROFILE_NAME,1
AGGREGATE,PRIV_PROFILE_GRANTS,PK_PRIV_PROFILE_GRANTS,PRIV_GROUP_ID,2
AGGREGATE,PRIV_USER_GRANTS,PK_PRIV_USER_GRANTS,USER_NAME,1
AGGREGATE,PRIV_USER_GRANTS,PK_PRIV_USER_GRANTS,PRIV_GROUP_ID,2
AGGREGATE,RAW_UID_DATA,PK_RAW_UID,UID_STRING,1
AGGREGATE,RDR_ACTION,PK_RDR_ACTION,ACTION_NO,1
AGGREGATE,RDR_BATCH,PK_RDR_BATCH,BATCH_ID,1
AGGREGATE,RDR_PREFIX,PK_RDR_PREFIX,RDR_PREFIX,1
AGGREGATE,RPT_DEBUG,PK_AR_DEBUG,RPT_SEQ,1
AGGREGATE,RPT_DEBUG,PK_AR_DEBUG,RPT_NAME,2
AGGREGATE,RPT_DEBUG,PK_AR_DEBUG,SQL_SEQ,3
AGGREGATE,RPT_NAME,PK_AGG_RPT_NAME,RPT_NAME,1
