
'OWNER'||','||'INDEX_NAME'||','||'TABLE_OWNER'||','||'TABLE_NAME'||','||'UNIQUENESS'||','||'INDEX
OWNER,INDEX_NAME,TABLE_OWNER,TABLE_NAME,UNIQUENESS,INDEX_TYPE,COLUMN_NAME,COLUMN_POSITION,DESCEND

I.OWNER||','||I.INDEX_NAME||','||I.TABLE_OWNER||','||I.TABLE_NAME||','||I.UNIQUENESS||','||I.INDEX_TYPE||','||IC.COLUMN_NAME||','||IC.COLUMN_POSITION||','||IC.DESCEND
APEX_220200,WWV_WEBSRC_MOD_CREDENTIAL_FX,APEX_220200,WWV_FLOW_WEB_SRC_MODULES,NONUNIQUE,NORMAL,CREDENTIAL_ID,1,ASC
APEX_220200,WWV_WEBSRC_MOD_NEXTSYNC_TS_IX,APEX_220200,WWV_FLOW_WEB_SRC_MODULES,NONUNIQUE,FUNCTION-BASED NORMAL,SYS_NC00052$,1,ASC
APEX_220200,WWV_FLOW_WEB_SRC_OPERS_PK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_DATAPROF_FX,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,NONUNIQUE,NORMAL,DATA_PROFILE_ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_DBOPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,FUNCTION-BASED NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_DBOPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,FUNCTION-BASED NORMAL,WEB_SRC_MODULE_ID,2,ASC
APEX_220200,WWV_WEBSRC_OPERS_DBOPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00022$,3,ASC
APEX_220200,WWV_WEBSRC_OPERS_FLOW_FX,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_MODULE_FX,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,NONUNIQUE,NORMAL,WEB_SRC_MODULE_ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_OPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_OPERS_OPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,NORMAL,WEB_SRC_MODULE_ID,2,ASC
APEX_220200,WWV_WEBSRC_OPERS_OPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,NORMAL,URL_PATTERN,3,ASC
APEX_220200,WWV_WEBSRC_OPERS_OPER_UK,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,UNIQUE,NORMAL,OPERATION,4,ASC
APEX_220200,WWV_WEBSRC_OPERS_SGID_FX,APEX_220200,WWV_FLOW_WEB_SRC_OPERATIONS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WEB_SRC_PARAMS_PK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_WEBSRC_PARAMETER_UK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_PARAMETER_UK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,WEB_SRC_MODULE_ID,2,ASC
APEX_220200,WWV_WEBSRC_PARAMETER_UK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,WEB_SRC_OPERATION_ID,3,ASC
APEX_220200,WWV_WEBSRC_PARAMETER_UK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,DIRECTION,4,ASC
APEX_220200,WWV_WEBSRC_PARAMETER_UK,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,UNIQUE,NORMAL,NAME,5,ASC
APEX_220200,WWV_WEBSRC_PARAM_FLOW_FX,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_PARAM_MODULE_FX,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,NONUNIQUE,NORMAL,WEB_SRC_MODULE_ID,1,ASC
APEX_220200,WWV_WEBSRC_PARAM_OPERS_FX,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,NONUNIQUE,NORMAL,WEB_SRC_OPERATION_ID,1,ASC
APEX_220200,WWV_WEBSRC_PARAM_SGID_FX,APEX_220200,WWV_FLOW_WEB_SRC_PARAMS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEP_PK,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_WEBSRC_SYNCSTEP_MODULE_FX,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,NONUNIQUE,NORMAL,WEB_SRC_MODULE_ID,1,ASC
APEX_220200,WWV_WEBSRC_SYNCSTEP_SGID_FX,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_WEBSRC_SYNCSTEP_STATID_UK,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,UNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_WEBSRC_SYNCSTEP_STATID_UK,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,UNIQUE,NORMAL,WEB_SRC_MODULE_ID,2,ASC
APEX_220200,WWV_WEBSRC_SYNCSTEP_STATID_UK,APEX_220200,WWV_FLOW_WEB_SRC_SYNC_STEPS,UNIQUE,NORMAL,STATIC_ID,3,ASC
APEX_220200,WWV_FLOW_WORKSHEETS_PK,APEX_220200,WWV_FLOW_WORKSHEETS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_IDX1,APEX_220200,WWV_FLOW_WORKSHEETS,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_FLOW_WS_IDX1,APEX_220200,WWV_FLOW_WORKSHEETS,NONUNIQUE,NORMAL,PAGE_ID,2,ASC
APEX_220200,WWV_FLOW_WS_IDX2,APEX_220200,WWV_FLOW_WORKSHEETS,NONUNIQUE,NORMAL,REGION_ID,1,ASC
APEX_220200,WWV_FLOW_WS_UNQ_ALIAS_IDX,APEX_220200,WWV_FLOW_WORKSHEETS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00108$,1,ASC
APEX_220200,WWV_FLOW_WS_UNQ_ALIAS_IDX,APEX_220200,WWV_FLOW_WORKSHEETS,UNIQUE,FUNCTION-BASED NORMAL,ALIAS,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_CAT_IDX1,APEX_220200,WWV_FLOW_WORKSHEET_CATEGORIES,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_CAT_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_CATEGORIES,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_CAT_PK,APEX_220200,WWV_FLOW_WORKSHEET_CATEGORIES,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX1,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX1,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,COLUMN_IDENTIFIER,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX3,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX5,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,RPT_NAMED_LOV,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLS_IDX5,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,FLOW_ID,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS_PK,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS_UK2,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS_UK2,APEX_220200,WWV_FLOW_WORKSHEET_COLUMNS,NONUNIQUE,NORMAL,DB_COLUMN_NAME,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COL_GRPS_PK,APEX_220200,WWV_FLOW_WORKSHEET_COL_GROUPS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COL_GRPS_UK,APEX_220200,WWV_FLOW_WORKSHEET_COL_GROUPS,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COL_GRPS_UK,APEX_220200,WWV_FLOW_WORKSHEET_COL_GROUPS,NONUNIQUE,NORMAL,NAME,2,ASC
APEX_220200,WWV_FLOW_WS_COL_GRPS_IDX1,APEX_220200,WWV_FLOW_WORKSHEET_COL_GROUPS,NONUNIQUE,NORMAL,FLOW_ID,1,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_PK,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_UK,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,UNIQUE,NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_UK,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,UNIQUE,NORMAL,DB_COLUMN_NAME,2,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_UK2,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,UNIQUE,NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_COMP_COLS_UK2,APEX_220200,WWV_FLOW_WORKSHEET_COMPUTATION,UNIQUE,NORMAL,COLUMN_IDENTIFIER,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_PK,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00030$,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00031$,3,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,OPERATOR,4,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00032$,5,ASC
APEX_220200,WWV_FLOW_WORKSHEET_COND_UK2,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00033$,6,ASC
APEX_220200,WWV_FLOW_WS_CONDITIONS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WS_CONDITIONS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,NONUNIQUE,NORMAL,REPORT_ID,2,ASC
APEX_220200,WWV_FLOW_WS_CONDITIONS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,3,ASC
APEX_220200,WWV_FLOW_WS_CONDITIONS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_CONDITIONS,NONUNIQUE,NORMAL,CONDITION_TYPE,4,ASC
APEX_220200,WWV_FLOW_WS_GROUPBY_IDX,APEX_220200,WWV_FLOW_WORKSHEET_GROUP_BY,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WS_GROUPBY_IDX3,APEX_220200,WWV_FLOW_WORKSHEET_GROUP_BY,NONUNIQUE,NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_GROUPBY_PK,APEX_220200,WWV_FLOW_WORKSHEET_GROUP_BY,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_NOTIFY_PK,APEX_220200,WWV_FLOW_WORKSHEET_NOTIFY,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_NTFY_IDX1,APEX_220200,WWV_FLOW_WORKSHEET_NOTIFY,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_NTFY_IDX3,APEX_220200,WWV_FLOW_WORKSHEET_NOTIFY,NONUNIQUE,NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_NTFY_IDX4,APEX_220200,WWV_FLOW_WORKSHEET_NOTIFY,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT,NONUNIQUE,NORMAL,REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_IDX3,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT,UNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_IDX3,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT,UNIQUE,NORMAL,REPORT_ID,2,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_PK,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_AGG_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_AGG,UNIQUE,NORMAL,PIVOT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_AGG_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_AGG,UNIQUE,NORMAL,FUNCTION_NAME,2,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_AGG_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_AGG,UNIQUE,NORMAL,COLUMN_NAME,3,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_AGG_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_AGG,UNIQUE,NORMAL,DB_COLUMN_NAME,4,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_AGG_PK,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_AGG,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_SORT_PK,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_SORT,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_SOR_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_SORT,UNIQUE,NORMAL,PIVOT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PIVOT_SOR_IDX2,APEX_220200,WWV_FLOW_WORKSHEET_PIVOT_SORT,UNIQUE,NORMAL,SORT_COLUMN_NAME,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_PK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_UK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00063$,1,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_UK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00064$,2,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_UK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00065$,3,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_UK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00066$,4,ASC
APEX_220200,WWV_FLOW_WORKSHEET_RPTS_UK,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,UNIQUE,FUNCTION-BASED NORMAL,SYS_NC00067$,5,ASC
APEX_220200,WWV_FLOW_WS_BASE_RPT_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,BASE_REPORT_ID,1,ASC
APEX_220200,WWV_FLOW_WS_BASE_RPT_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,APPLICATION_USER,2,ASC
APEX_220200,WWV_FLOW_WS_CAT_RPT_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,CATEGORY_ID,1,ASC
APEX_220200,WWV_FLOW_WS_RPTS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,WORKSHEET_ID,1,ASC
APEX_220200,WWV_FLOW_WS_RPTS_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,IS_DEFAULT,2,ASC
APEX_220200,WWV_FLOW_WS_RPTS_IDX4,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,SESSION_ID,1,ASC
APEX_220200,WWV_FLOW_WS_RPTS_IDX4,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,WORKSHEET_ID,2,ASC
APEX_220200,WWV_FLOW_WS_RPTS_IDX4,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,APPLICATION_USER,3,ASC
APEX_220200,WWV_FLOW_WS_RPTS_SGID_IDX,APEX_220200,WWV_FLOW_WORKSHEET_RPTS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_FLOW_WORKSPACE_REQ_SIZE_PK,APEX_220200,WWV_FLOW_WORKSPACE_REQ_SIZE,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_OPERS_IDX1,APEX_220200,WWV_FLOW_WS_OPERATIONS,NONUNIQUE,NORMAL,WS_ID,1,ASC
APEX_220200,WWV_FLOW_WS_OPERS_PK,APEX_220200,WWV_FLOW_WS_OPERATIONS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_PARMS_IDX1,APEX_220200,WWV_FLOW_WS_PARAMETERS,NONUNIQUE,NORMAL,WS_OPERS_ID,1,ASC
APEX_220200,WWV_FLOW_WS_PARMS_PK,APEX_220200,WWV_FLOW_WS_PARAMETERS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_FLOW_WS_MAP_IDX1,APEX_220200,WWV_FLOW_WS_PROCESS_PARMS_MAP,NONUNIQUE,NORMAL,PARAMETER_ID,1,ASC
APEX_220200,WWV_FLOW_WS_MAP_IDX2,APEX_220200,WWV_FLOW_WS_PROCESS_PARMS_MAP,NONUNIQUE,NORMAL,PROCESS_ID,1,ASC
APEX_220200,WWV_FLOW_WS_MAP_PK,APEX_220200,WWV_FLOW_WS_PROCESS_PARMS_MAP,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_INSTALL$_IX1,APEX_220200,WWV_INSTALL$,NONUNIQUE,NORMAL,INSTALL_TYPE,1,ASC
APEX_220200,WWV_INSTALL$_IX1,APEX_220200,WWV_INSTALL$,NONUNIQUE,NORMAL,VERSION_NAME,2,ASC
APEX_220200,WWV_INSTALL$_PK,APEX_220200,WWV_INSTALL$,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_INSTALL_ACTION$_IX1,APEX_220200,WWV_INSTALL_ACTION$,NONUNIQUE,NORMAL,INSTALL_ID,1,ASC
APEX_220200,WWV_INSTALL_ACTION$_IX1,APEX_220200,WWV_INSTALL_ACTION$,NONUNIQUE,NORMAL,STARTED_AT,2,ASC
APEX_220200,WWV_INSTALL_ACTION$_PK,APEX_220200,WWV_INSTALL_ACTION$,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_INSTALL_ERROR$_IX1,APEX_220200,WWV_INSTALL_ERROR$,NONUNIQUE,NORMAL,ACTION_ID,1,ASC
APEX_220200,WWV_INSTALL_ERROR$_IX1,APEX_220200,WWV_INSTALL_ERROR$,NONUNIQUE,NORMAL,TIMESTAMP,2,ASC
APEX_220200,WWV_INSTALL_ERROR$_PK,APEX_220200,WWV_INSTALL_ERROR$,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_COMPONENT_PROP_UK,APEX_220200,WWV_PE_COMPONENT_PROPS,UNIQUE,NORMAL,COMPONENT_TYPE_ID,1,ASC
APEX_220200,WWV_PE_COMPONENT_PROP_UK,APEX_220200,WWV_PE_COMPONENT_PROPS,UNIQUE,NORMAL,PROPERTY_ID,2,ASC
APEX_220200,WWV_PE_COMP_PROP_DEPEND2_FX,APEX_220200,WWV_PE_COMPONENT_PROPS,NONUNIQUE,NORMAL,DEPENDING_ON_COMP_PROP_ID2,1,ASC
APEX_220200,WWV_PE_COMP_PROP_DEPEND_FX,APEX_220200,WWV_PE_COMPONENT_PROPS,NONUNIQUE,NORMAL,DEPENDING_ON_COMP_PROP_ID,1,ASC
APEX_220200,WWV_PE_COMP_PROP_PARENT_FX,APEX_220200,WWV_PE_COMPONENT_PROPS,NONUNIQUE,NORMAL,PARENT_COMP_PROP_ID,1,ASC
APEX_220200,WWV_PE_COMP_PROP_PK,APEX_220200,WWV_PE_COMPONENT_PROPS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_COMP_PROP_PROP_TYPE_FX,APEX_220200,WWV_PE_COMPONENT_PROPS,NONUNIQUE,NORMAL,PROPERTY_ID,1,ASC
APEX_220200,WWV_PE_COMPONENT_TYPE_PK,APEX_220200,WWV_PE_COMPONENT_TYPES,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_COMPONENT_TYPE_UK,APEX_220200,WWV_PE_COMPONENT_TYPES,UNIQUE,NORMAL,NAME,1,ASC
APEX_220200,WWV_PE_COMP_TYPE_PARENT_FX,APEX_220200,WWV_PE_COMPONENT_TYPES,NONUNIQUE,NORMAL,PARENT_COMPONENT_TYPE_ID,1,ASC
APEX_220200,WWV_PE_DISPLAY_GROUP_PK,APEX_220200,WWV_PE_DISPLAY_GROUPS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_DISPLAY_GROUP_UK,APEX_220200,WWV_PE_DISPLAY_GROUPS,UNIQUE,NORMAL,NAME,1,ASC
APEX_220200,WWV_PE_PROPERTY_DISP_GROUP_FX,APEX_220200,WWV_PE_PROPERTIES,NONUNIQUE,NORMAL,DISPLAY_GROUP_ID,1,ASC
APEX_220200,WWV_PE_PROPERTY_LOV_COMP_T_FX,APEX_220200,WWV_PE_PROPERTIES,NONUNIQUE,NORMAL,LOV_COMPONENT_TYPE_ID,1,ASC
APEX_220200,WWV_PE_PROPERTY_PK,APEX_220200,WWV_PE_PROPERTIES,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_PROPERTY_UK,APEX_220200,WWV_PE_PROPERTIES,UNIQUE,NORMAL,NAME,1,ASC
APEX_220200,WWV_PE_PROP_LOV_VAL_PK,APEX_220200,WWV_PE_PROPERTY_LOV_VALUES,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PE_PROP_LOV_VAL_UK,APEX_220200,WWV_PE_PROPERTY_LOV_VALUES,UNIQUE,NORMAL,PROPERTY_ID,1,ASC
APEX_220200,WWV_PE_PROP_LOV_VAL_UK,APEX_220200,WWV_PE_PROPERTY_LOV_VALUES,UNIQUE,NORMAL,RETURN_VALUE,2,ASC
APEX_220200,SYS_C00194848,APEX_220200,WWV_PURGE_DATAFILES,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PURGE_DATAFILES_IDX1,APEX_220200,WWV_PURGE_DATAFILES,NONUNIQUE,NORMAL,PURGE_WORKSPACE_ID,1,ASC
APEX_220200,WWV_PURGE_DATAFILES_IDX1,APEX_220200,WWV_PURGE_DATAFILES,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,2,ASC
APEX_220200,SYS_C00194835,APEX_220200,WWV_PURGE_EMAILS,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PURGE_EMAILS_IDX1,APEX_220200,WWV_PURGE_EMAILS,NONUNIQUE,NORMAL,PURGE_WORKSPACE_ID,1,ASC
APEX_220200,WWV_PURGE_EMAILS_IDX1,APEX_220200,WWV_PURGE_EMAILS,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,2,ASC
APEX_220200,WWV_PURGE_EMAILS_IDX1,APEX_220200,WWV_PURGE_EMAILS,NONUNIQUE,NORMAL,CREATED_TS,3,ASC
APEX_220200,SYS_C00194831,APEX_220200,WWV_PURGE_LOG,UNIQUE,NORMAL,ID,1,ASC
APEX_220200,WWV_PURGE_LOG_IDX1,APEX_220200,WWV_PURGE_LOG,NONUNIQUE,NORMAL,SECURITY_GROUP_ID,1,ASC
APEX_220200,WWV_PURGE_LOG_IDX1,APEX_220200,WWV_PURGE_LOG,NONUNIQUE,NORMAL,LOG_CODE,2,ASC
APEX_220200,WWV_PURGE_LOG_IDX1,APEX_220200,WWV_PURGE_LOG,NONUNIQUE,NORMAL,PURGE_WORKSPACE_ID,3,ASC
APEX_220200,WWV_PURGE_LOG_IDX2,APEX_220200,WWV_PURGE_LOG,NONUNIQUE,NORMAL,LOG_CODE,1,ASC
APEX_220200,WWV_PURGE_LOG_IDX2,APEX_220200,WWV_PURGE_LOG,NONUNIQUE,NORMAL,CREATED_TS,2,ASC
APEX_220200,SYS_C00194855,APEX_220200,WWV_PURGE_SCHEMAS,UNIQUE,NORMAL,ID,1,ASC
